step,tag,value
120,z_train_gnn_module.g3d_layers.9/mean_out_skip_links,-0.024900183081626892
130,z_train_gnn_module.g3d_layers.9/mean_out_skip_links,-0.024948835372924805
140,z_train_gnn_module.g3d_layers.9/mean_out_skip_links,-0.024982716888189316
0,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22479738295078278
10,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22436845302581787
20,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22382988035678864
30,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22332221269607544
40,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.2228924036026001
50,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22255325317382812
60,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22228673100471497
70,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22204522788524628
80,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22183072566986084
90,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22164733707904816
100,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22148852050304413
110,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22135086357593536
120,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22122056782245636
130,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.2211121767759323
140,z_train_gnn_module.g3d_layers.9/std_out_mlp,0.22101277112960815
0,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8922553062438965
10,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8909313678741455
20,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8894163370132446
30,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8880149126052856
40,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8868408203125
50,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8859138488769531
60,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8851314783096313
70,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8843811750411987
80,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8837357759475708
90,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8831301927566528
100,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8825907707214355
110,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8821072578430176
120,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8816334009170532
130,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8812294006347656
140,z_train_gnn_module.g3d_layers.9/std_out_skip_links,1.8808711767196655
0,z_train_node_embedding_module/abs-max_dst_sum,40.010032653808594
10,z_train_node_embedding_module/abs-max_dst_sum,40.01547622680664
20,z_train_node_embedding_module/abs-max_dst_sum,40.02012252807617
30,z_train_node_embedding_module/abs-max_dst_sum,40.023109436035156
40,z_train_node_embedding_module/abs-max_dst_sum,40.02493667602539
50,z_train_node_embedding_module/abs-max_dst_sum,40.02608871459961
60,z_train_node_embedding_module/abs-max_dst_sum,40.02685546875
70,z_train_node_embedding_module/abs-max_dst_sum,40.02742004394531
80,z_train_node_embedding_module/abs-max_dst_sum,40.028865814208984
90,z_train_node_embedding_module/abs-max_dst_sum,40.029781341552734
100,z_train_node_embedding_module/abs-max_dst_sum,40.030784606933594
110,z_train_node_embedding_module/abs-max_dst_sum,40.03083419799805
120,z_train_node_embedding_module/abs-max_dst_sum,40.030548095703125
130,z_train_node_embedding_module/abs-max_dst_sum,40.02937698364258
140,z_train_node_embedding_module/abs-max_dst_sum,40.02827453613281
0,z_train_node_embedding_module/abs-max_p,13.743114471435547
10,z_train_node_embedding_module/abs-max_p,13.74196720123291
20,z_train_node_embedding_module/abs-max_p,13.74074649810791
30,z_train_node_embedding_module/abs-max_p,13.73990249633789
40,z_train_node_embedding_module/abs-max_p,13.738775253295898
50,z_train_node_embedding_module/abs-max_p,13.73891544342041
60,z_train_node_embedding_module/abs-max_p,13.739043235778809
70,z_train_node_embedding_module/abs-max_p,13.73917293548584
80,z_train_node_embedding_module/abs-max_p,13.739609718322754
90,z_train_node_embedding_module/abs-max_p,13.740555763244629
100,z_train_node_embedding_module/abs-max_p,13.741293907165527
110,z_train_node_embedding_module/abs-max_p,13.741667747497559
120,z_train_node_embedding_module/abs-max_p,13.74197006225586
130,z_train_node_embedding_module/abs-max_p,13.741609573364258
140,z_train_node_embedding_module/abs-max_p,13.740789413452148
0,z_train_node_embedding_module/abs-max_z,4.116124153137207
10,z_train_node_embedding_module/abs-max_z,4.116124153137207
20,z_train_node_embedding_module/abs-max_z,4.116124153137207
30,z_train_node_embedding_module/abs-max_z,4.116124153137207
40,z_train_node_embedding_module/abs-max_z,4.116124153137207
50,z_train_node_embedding_module/abs-max_z,4.116124153137207
60,z_train_node_embedding_module/abs-max_z,4.116124153137207
70,z_train_node_embedding_module/abs-max_z,4.116124153137207
80,z_train_node_embedding_module/abs-max_z,4.116124153137207
90,z_train_node_embedding_module/abs-max_z,4.116124153137207
100,z_train_node_embedding_module/abs-max_z,4.116124153137207
110,z_train_node_embedding_module/abs-max_z,4.116124153137207
120,z_train_node_embedding_module/abs-max_z,4.116124153137207
130,z_train_node_embedding_module/abs-max_z,4.116124153137207
140,z_train_node_embedding_module/abs-max_z,4.116124153137207
0,z_train_node_embedding_module/mean_dst_sum,-0.012079450301826
10,z_train_node_embedding_module/mean_dst_sum,-0.012084471993148327
20,z_train_node_embedding_module/mean_dst_sum,-0.012089170515537262
30,z_train_node_embedding_module/mean_dst_sum,-0.012086586095392704
40,z_train_node_embedding_module/mean_dst_sum,-0.012087943032383919
50,z_train_node_embedding_module/mean_dst_sum,-0.012091782875359058
60,z_train_node_embedding_module/mean_dst_sum,-0.01209273748099804
70,z_train_node_embedding_module/mean_dst_sum,-0.012096681632101536
80,z_train_node_embedding_module/mean_dst_sum,-0.01209887582808733
90,z_train_node_embedding_module/mean_dst_sum,-0.012101879343390465
100,z_train_node_embedding_module/mean_dst_sum,-0.012102782726287842
110,z_train_node_embedding_module/mean_dst_sum,-0.012102562002837658
120,z_train_node_embedding_module/mean_dst_sum,-0.012106255628168583
130,z_train_node_embedding_module/mean_dst_sum,-0.012110435403883457
140,z_train_node_embedding_module/mean_dst_sum,-0.012112530879676342
0,z_train_node_embedding_module/mean_p,1.0333938598632812
10,z_train_node_embedding_module/mean_p,1.0334030389785767
20,z_train_node_embedding_module/mean_p,1.0334877967834473
30,z_train_node_embedding_module/mean_p,1.0334845781326294
40,z_train_node_embedding_module/mean_p,1.0334798097610474
50,z_train_node_embedding_module/mean_p,1.0335807800292969
60,z_train_node_embedding_module/mean_p,1.033669114112854
70,z_train_node_embedding_module/mean_p,1.0337486267089844
80,z_train_node_embedding_module/mean_p,1.0338488817214966
90,z_train_node_embedding_module/mean_p,1.033941626548767
100,z_train_node_embedding_module/mean_p,1.0339878797531128
110,z_train_node_embedding_module/mean_p,1.0339784622192383
120,z_train_node_embedding_module/mean_p,1.0340019464492798
130,z_train_node_embedding_module/mean_p,1.0340263843536377
140,z_train_node_embedding_module/mean_p,1.0340638160705566
0,z_train_node_embedding_module/mean_z,-0.014003977179527283
10,z_train_node_embedding_module/mean_z,-0.014003959484398365
20,z_train_node_embedding_module/mean_z,-0.014003955759108067
30,z_train_node_embedding_module/mean_z,-0.014003951102495193
40,z_train_node_embedding_module/mean_z,-0.014003959484398365
50,z_train_node_embedding_module/mean_z,-0.014003977179527283
60,z_train_node_embedding_module/mean_z,-0.014003989286720753
70,z_train_node_embedding_module/mean_z,-0.01400400698184967
80,z_train_node_embedding_module/mean_z,-0.014004009775817394
90,z_train_node_embedding_module/mean_z,-0.014004021883010864
100,z_train_node_embedding_module/mean_z,-0.014004024676978588
110,z_train_node_embedding_module/mean_z,-0.014004030264914036
120,z_train_node_embedding_module/mean_z,-0.014004034921526909
130,z_train_node_embedding_module/mean_z,-0.014004042372107506
140,z_train_node_embedding_module/mean_z,-0.014004049822688103
0,z_train_node_embedding_module/std_dst_sum,0.9745579361915588
10,z_train_node_embedding_module/std_dst_sum,0.974692165851593
20,z_train_node_embedding_module/std_dst_sum,0.9748069643974304
30,z_train_node_embedding_module/std_dst_sum,0.9748762845993042
40,z_train_node_embedding_module/std_dst_sum,0.9749170541763306
50,z_train_node_embedding_module/std_dst_sum,0.9749413132667542
60,z_train_node_embedding_module/std_dst_sum,0.9749544858932495
70,z_train_node_embedding_module/std_dst_sum,0.9749678373336792
80,z_train_node_embedding_module/std_dst_sum,0.9750043153762817
90,z_train_node_embedding_module/std_dst_sum,0.9750313758850098
100,z_train_node_embedding_module/std_dst_sum,0.9750593900680542
110,z_train_node_embedding_module/std_dst_sum,0.9750610589981079
120,z_train_node_embedding_module/std_dst_sum,0.9750574827194214
130,z_train_node_embedding_module/std_dst_sum,0.9750348925590515
140,z_train_node_embedding_module/std_dst_sum,0.9750118851661682
0,z_train_node_embedding_module/std_p,0.7510660290718079
10,z_train_node_embedding_module/std_p,0.7511094212532043
20,z_train_node_embedding_module/std_p,0.7511802911758423
30,z_train_node_embedding_module/std_p,0.7512460947036743
40,z_train_node_embedding_module/std_p,0.7512670159339905
50,z_train_node_embedding_module/std_p,0.7513489723205566
60,z_train_node_embedding_module/std_p,0.7513977289199829
70,z_train_node_embedding_module/std_p,0.7514554262161255
80,z_train_node_embedding_module/std_p,0.7515113353729248
90,z_train_node_embedding_module/std_p,0.7515947818756104
100,z_train_node_embedding_module/std_p,0.7516526579856873
110,z_train_node_embedding_module/std_p,0.7516557574272156
120,z_train_node_embedding_module/std_p,0.7516629099845886
130,z_train_node_embedding_module/std_p,0.7516639232635498
140,z_train_node_embedding_module/std_p,0.7516745924949646
0,z_train_node_embedding_module/std_z,0.9781205654144287
10,z_train_node_embedding_module/std_z,0.9781204462051392
20,z_train_node_embedding_module/std_z,0.9781203866004944
30,z_train_node_embedding_module/std_z,0.9781203866004944
40,z_train_node_embedding_module/std_z,0.9781203866004944
50,z_train_node_embedding_module/std_z,0.9781202673912048
60,z_train_node_embedding_module/std_z,0.9781202673912048
70,z_train_node_embedding_module/std_z,0.9781202673912048
80,z_train_node_embedding_module/std_z,0.9781202673912048
90,z_train_node_embedding_module/std_z,0.9781202673912048
100,z_train_node_embedding_module/std_z,0.9781202673912048
110,z_train_node_embedding_module/std_z,0.9781202673912048
120,z_train_node_embedding_module/std_z,0.9781202673912048
130,z_train_node_embedding_module/std_z,0.9781202673912048
140,z_train_node_embedding_module/std_z,0.9781202673912048
0,z_val_/energy_atom_ref,-630.35693359375
80,z_val_/energy_atom_ref,-630.35693359375
0,z_val_/energy_g3d,-0.3078841269016266
80,z_val_/energy_g3d,-0.3063065707683563
0,z_val_gnn_module.g3d_layers.0/abs-max_out_mlp,33.882686614990234
80,z_val_gnn_module.g3d_layers.0/abs-max_out_mlp,33.86415100097656
0,z_val_gnn_module.g3d_layers.0/abs-max_out_skip_links,55.08460998535156
80,z_val_gnn_module.g3d_layers.0/abs-max_out_skip_links,55.10924530029297
0,z_val_gnn_module.g3d_layers.0/mean_out_mlp,-0.3743666708469391
80,z_val_gnn_module.g3d_layers.0/mean_out_mlp,-0.3746386766433716
0,z_val_gnn_module.g3d_layers.0/mean_out_skip_links,0.9639442563056946
80,z_val_gnn_module.g3d_layers.0/mean_out_skip_links,0.9643962383270264
0,z_val_gnn_module.g3d_layers.0/std_out_mlp,1.2494820356369019
80,z_val_gnn_module.g3d_layers.0/std_out_mlp,1.249572515487671
0,z_val_gnn_module.g3d_layers.0/std_out_skip_links,1.5922354459762573
80,z_val_gnn_module.g3d_layers.0/std_out_skip_links,1.592752456665039
0,z_val_gnn_module.g3d_layers.1/abs-max_out_mlp,5.312440395355225
80,z_val_gnn_module.g3d_layers.1/abs-max_out_mlp,5.333166599273682
0,z_val_gnn_module.g3d_layers.1/abs-max_out_skip_links,61.57379913330078
80,z_val_gnn_module.g3d_layers.1/abs-max_out_skip_links,61.58797073364258
0,z_val_gnn_module.g3d_layers.1/mean_out_mlp,-0.33956512808799744
80,z_val_gnn_module.g3d_layers.1/mean_out_mlp,-0.339762419462204
0,z_val_gnn_module.g3d_layers.1/mean_out_skip_links,0.4835779666900635
80,z_val_gnn_module.g3d_layers.1/mean_out_skip_links,0.4838034510612488
0,z_val_gnn_module.g3d_layers.1/std_out_mlp,0.2763383090496063
80,z_val_gnn_module.g3d_layers.1/std_out_mlp,0.2769315242767334
0,z_val_gnn_module.g3d_layers.1/std_out_skip_links,1.948120355606079
80,z_val_gnn_module.g3d_layers.1/std_out_skip_links,1.9483821392059326
0,z_val_gnn_module.g3d_layers.10/abs-max_out_mlp,1.2808656692504883
80,z_val_gnn_module.g3d_layers.10/abs-max_out_mlp,1.4418597221374512
0,z_val_gnn_module.g3d_layers.10/abs-max_out_skip_links,56.8505859375
80,z_val_gnn_module.g3d_layers.10/abs-max_out_skip_links,55.976932525634766
0,z_val_gnn_module.g3d_layers.10/mean_out_mlp,-0.019216999411582947
80,z_val_gnn_module.g3d_layers.10/mean_out_mlp,-0.0190870501101017
0,z_val_gnn_module.g3d_layers.10/mean_out_skip_links,-0.03514184057712555
80,z_val_gnn_module.g3d_layers.10/mean_out_skip_links,-0.034417081624269485
0,z_val_gnn_module.g3d_layers.10/std_out_mlp,0.23295673727989197
80,z_val_gnn_module.g3d_layers.10/std_out_mlp,0.22783263027668
0,z_val_gnn_module.g3d_layers.10/std_out_skip_links,1.9402899742126465
80,z_val_gnn_module.g3d_layers.10/std_out_skip_links,1.905710220336914
0,z_val_gnn_module.g3d_layers.11/abs-max_out_mlp,10.852866172790527
80,z_val_gnn_module.g3d_layers.11/abs-max_out_mlp,10.481735229492188
0,z_val_gnn_module.g3d_layers.11/abs-max_out_skip_links,60.230804443359375
80,z_val_gnn_module.g3d_layers.11/abs-max_out_skip_links,58.78168487548828
0,z_val_gnn_module.g3d_layers.11/mean_out_mlp,0.02188412845134735
80,z_val_gnn_module.g3d_layers.11/mean_out_mlp,0.02414359338581562
0,z_val_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08742844313383102
80,z_val_gnn_module.g3d_layers.11/mean_out_skip_links,-0.08236144483089447
0,z_val_gnn_module.g3d_layers.11/std_out_mlp,0.44149449467658997
80,z_val_gnn_module.g3d_layers.11/std_out_mlp,0.424905389547348
0,z_val_gnn_module.g3d_layers.11/std_out_skip_links,1.9814586639404297
80,z_val_gnn_module.g3d_layers.11/std_out_skip_links,1.9324041604995728
0,z_val_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8220680356025696
80,z_val_gnn_module.g3d_layers.2/abs-max_out_mlp,0.8275980353355408
0,z_val_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.15602493286133
80,z_val_gnn_module.g3d_layers.2/abs-max_out_skip_links,61.16117477416992
0,z_val_gnn_module.g3d_layers.2/mean_out_mlp,-0.021903403103351593
80,z_val_gnn_module.g3d_layers.2/mean_out_mlp,-0.02218935452401638
0,z_val_gnn_module.g3d_layers.2/mean_out_skip_links,0.14264950156211853
80,z_val_gnn_module.g3d_layers.2/mean_out_skip_links,0.14257928729057312
0,z_val_gnn_module.g3d_layers.2/std_out_mlp,0.10970883816480637
80,z_val_gnn_module.g3d_layers.2/std_out_mlp,0.1097235307097435
0,z_val_gnn_module.g3d_layers.2/std_out_skip_links,2.029846429824829
80,z_val_gnn_module.g3d_layers.2/std_out_skip_links,2.0304198265075684
0,z_val_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8253399133682251
80,z_val_gnn_module.g3d_layers.3/abs-max_out_mlp,0.8270139098167419
0,z_val_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.581329345703125
80,z_val_gnn_module.g3d_layers.3/abs-max_out_skip_links,61.58696746826172
0,z_val_gnn_module.g3d_layers.3/mean_out_mlp,-0.03846019506454468
80,z_val_gnn_module.g3d_layers.3/mean_out_mlp,-0.03845412656664848
0,z_val_gnn_module.g3d_layers.3/mean_out_skip_links,0.11117105185985565
80,z_val_gnn_module.g3d_layers.3/mean_out_skip_links,0.11069551855325699
0,z_val_gnn_module.g3d_layers.3/std_out_mlp,0.1110193282365799
80,z_val_gnn_module.g3d_layers.3/std_out_mlp,0.11056730896234512
0,z_val_gnn_module.g3d_layers.3/std_out_skip_links,2.0341620445251465
80,z_val_gnn_module.g3d_layers.3/std_out_skip_links,2.0341529846191406
0,z_val_gnn_module.g3d_layers.4/abs-max_out_mlp,0.63771653175354
80,z_val_gnn_module.g3d_layers.4/abs-max_out_mlp,0.6387432813644409
0,z_val_gnn_module.g3d_layers.4/abs-max_out_skip_links,61.10298538208008
80,z_val_gnn_module.g3d_layers.4/abs-max_out_skip_links,61.10072326660156
0,z_val_gnn_module.g3d_layers.4/mean_out_mlp,-0.01837465725839138
80,z_val_gnn_module.g3d_layers.4/mean_out_mlp,-0.018443524837493896
0,z_val_gnn_module.g3d_layers.4/mean_out_skip_links,0.06782230734825134
80,z_val_gnn_module.g3d_layers.4/mean_out_skip_links,0.06748919934034348
0,z_val_gnn_module.g3d_layers.4/std_out_mlp,0.10880105197429657
80,z_val_gnn_module.g3d_layers.4/std_out_mlp,0.10790324956178665
0,z_val_gnn_module.g3d_layers.4/std_out_skip_links,2.0260109901428223
80,z_val_gnn_module.g3d_layers.4/std_out_skip_links,2.025611400604248
0,z_val_gnn_module.g3d_layers.5/abs-max_out_mlp,1.5290088653564453
80,z_val_gnn_module.g3d_layers.5/abs-max_out_mlp,1.5435820817947388
0,z_val_gnn_module.g3d_layers.5/abs-max_out_skip_links,60.670562744140625
80,z_val_gnn_module.g3d_layers.5/abs-max_out_skip_links,60.6502685546875
0,z_val_gnn_module.g3d_layers.5/mean_out_mlp,-0.00039801871753297746
80,z_val_gnn_module.g3d_layers.5/mean_out_mlp,-0.0025673506315797567
0,z_val_gnn_module.g3d_layers.5/mean_out_skip_links,0.047128770500421524
80,z_val_gnn_module.g3d_layers.5/mean_out_skip_links,0.046847812831401825
0,z_val_gnn_module.g3d_layers.5/std_out_mlp,0.16259777545928955
80,z_val_gnn_module.g3d_layers.5/std_out_mlp,0.1578984409570694
0,z_val_gnn_module.g3d_layers.5/std_out_skip_links,2.0193638801574707
80,z_val_gnn_module.g3d_layers.5/std_out_skip_links,2.0175013542175293
0,z_val_gnn_module.g3d_layers.6/abs-max_out_mlp,2.1136891841888428
80,z_val_gnn_module.g3d_layers.6/abs-max_out_mlp,2.1094088554382324
0,z_val_gnn_module.g3d_layers.6/abs-max_out_skip_links,58.89649963378906
80,z_val_gnn_module.g3d_layers.6/abs-max_out_skip_links,58.87083053588867
0,z_val_gnn_module.g3d_layers.6/mean_out_mlp,-0.019365660846233368
80,z_val_gnn_module.g3d_layers.6/mean_out_mlp,-0.019147779792547226
0,z_val_gnn_module.g3d_layers.6/mean_out_skip_links,0.04305025935173035
80,z_val_gnn_module.g3d_layers.6/mean_out_skip_links,0.04074934870004654
0,z_val_gnn_module.g3d_layers.6/std_out_mlp,0.1532856673002243
80,z_val_gnn_module.g3d_layers.6/std_out_mlp,0.15163351595401764
0,z_val_gnn_module.g3d_layers.6/std_out_skip_links,1.9765602350234985
80,z_val_gnn_module.g3d_layers.6/std_out_skip_links,1.9741493463516235
0,z_val_gnn_module.g3d_layers.7/abs-max_out_mlp,1.876206398010254
80,z_val_gnn_module.g3d_layers.7/abs-max_out_mlp,1.8615591526031494
0,z_val_gnn_module.g3d_layers.7/abs-max_out_skip_links,57.3612060546875
80,z_val_gnn_module.g3d_layers.7/abs-max_out_skip_links,57.3564567565918
0,z_val_gnn_module.g3d_layers.7/mean_out_mlp,0.0020872061140835285
80,z_val_gnn_module.g3d_layers.7/mean_out_mlp,-0.00038888995186425745
0,z_val_gnn_module.g3d_layers.7/mean_out_skip_links,0.014291304163634777
80,z_val_gnn_module.g3d_layers.7/mean_out_skip_links,0.013221661560237408
0,z_val_gnn_module.g3d_layers.7/std_out_mlp,0.21100224554538727
80,z_val_gnn_module.g3d_layers.7/std_out_mlp,0.2050400674343109
0,z_val_gnn_module.g3d_layers.7/std_out_skip_links,1.9396061897277832
80,z_val_gnn_module.g3d_layers.7/std_out_skip_links,1.936647653579712
0,z_val_gnn_module.g3d_layers.8/abs-max_out_mlp,1.7481653690338135
80,z_val_gnn_module.g3d_layers.8/abs-max_out_mlp,1.7259575128555298
0,z_val_gnn_module.g3d_layers.8/abs-max_out_skip_links,55.73421096801758
80,z_val_gnn_module.g3d_layers.8/abs-max_out_skip_links,55.739013671875
0,z_val_gnn_module.g3d_layers.8/mean_out_mlp,-0.019945520907640457
80,z_val_gnn_module.g3d_layers.8/mean_out_mlp,-0.018823478370904922
0,z_val_gnn_module.g3d_layers.8/mean_out_skip_links,0.016707025468349457
